StartStation,EndStation,Ridership,start_id,start_terminalName,start_lat,start_long,start_nbBikes,start_nbEmptyDocks,end_id,end_terminalName,end_lat,end_long,end_nbBikes,end_nbEmptyDocks,distance_hav
10th & U St NW,14th St & Spring Rd NW,519,43,31111,38.9172,-77.0259,2,12,29,31401,38.9375,-77.0328,1,10,2337.453179
10th & U St NW,13th & H St NE,506,43,31111,38.9172,-77.0259,2,12,81,31611,38.9003,-76.9882,7,20,3768.817858
12th & U St NW,15th & P St NW,2480,242,31268,38.916787,-77.028139,1,30,23,31201,38.90985,-77.034438,10,8,945.5217234
12th & U St NW,New Hampshire Ave & T St NW,2381,242,31268,38.916787,-77.028139,1,30,102,31229,38.91554,-77.03818,0,23,880.6990579
12th & U St NW,Massachusetts Ave & Dupont Circle NW,2285,242,31268,38.916787,-77.028139,1,30,51,31200,38.9101,-77.0444,8,34,1593.092953
12th & U St NW,14th & Rhode Island Ave NW,2097,242,31268,38.916787,-77.028139,1,30,25,31203,38.9086,-77.0323,14,8,980.0517046
12th & U St NW,California St & Florida Ave NW,2079,242,31268,38.916787,-77.028139,1,30,149,31116,38.917761,-77.04062,3,16,1086.43516
12th & U St NW,Thomas Circle,1950,242,31268,38.916787,-77.028139,1,30,137,31241,38.9059,-77.0325,6,27,1269.441371
12th & U St NW,17th & Corcoran St NW,1723,242,31268,38.916787,-77.028139,1,30,59,31214,38.9121,-77.0387,5,13,1053.08987
12th & U St NW,14th & R St NW,1694,242,31268,38.916787,-77.028139,1,30,24,31202,38.912682,-77.031681,3,12,550.3999569
12th & U St NW,20th St & Florida Ave NW,1318,242,31268,38.916787,-77.028139,1,30,46,31110,38.9154,-77.0446,2,11,1434.088844
12th & U St NW,7th & T St NW,1199,242,31268,38.916787,-77.028139,1,30,47,31109,38.9155,-77.0222,5,10,533.978722
12th & U St NW,11th & M St NW,1186,242,31268,38.916787,-77.028139,1,30,115,31266,38.905607,-77.027137,3,16,1247.574651
12th & U St NW,11th & Kenyon St NW,1162,242,31268,38.916787,-77.028139,1,30,16,31102,38.929464,-77.027822,2,25,1411.464208
12th & U St NW,17th & Rhode Island Ave NW,1080,242,31268,38.916787,-77.028139,1,30,136,31239,38.906602,-77.038785,4,18,1461.450521
12th & U St NW,7th & R St NW / Shaw Library,991,242,31268,38.916787,-77.028139,1,30,145,31245,38.912719,-77.022155,3,12,688.268937
12th & U St NW,18th St & Wyoming Ave NW,985,242,31268,38.916787,-77.028139,1,30,214,31114,38.918809,-77.041571,0,23,1184.946061
12th & U St NW,17th St & Massachusetts Ave NW,949,242,31268,38.916787,-77.028139,1,30,229,31267,38.908142,-77.038359,0,17,1307.586065
12th & U St NW,21st & M St NW,800,242,31268,38.916787,-77.028139,1,30,53,31212,38.90534,-77.046774,14,5,2056.527917
12th & U St NW,1st & Rhode Island Ave NW,799,242,31268,38.916787,-77.028139,1,30,147,31506,38.915417,-77.012289,4,11,1381.276671
12th & U St NW,20th & O St NW / Dupont South,748,242,31268,38.916787,-77.028139,1,30,107,31234,38.908905,-77.04478,3,15,1687.461795
12th & U St NW,14th & Belmont St NW,728,242,31268,38.916787,-77.028139,1,30,272,31119,38.921074,-77.031887,1,13,577.1663557
12th & U St NW,Metro Center / 12th & G St NW,706,242,31268,38.916787,-77.028139,1,30,103,31230,38.898364,-77.027869,30,0,2050.972341
12th & U St NW,Convention Center / 7th & M St NW,690,242,31268,38.916787,-77.028139,1,30,84,31223,38.905737,-77.02227,1,18,1330.99209
12th & U St NW,3rd & Elm St NW,665,242,31268,38.916787,-77.028139,1,30,249,31118,38.917622,-77.01597,2,13,1058.079963
12th & U St NW,13th St & New York Ave NW,663,242,31268,38.916787,-77.028139,1,30,91,31227,38.900283,-77.029822,13,9,1842.992041
12th & U St NW,Florida Ave & R St NW,648,242,31268,38.916787,-77.028139,1,30,61,31503,38.9126,-77.0135,6,8,1350.920137
12th & U St NW,5th & K St NW,636,242,31268,38.916787,-77.028139,1,30,31,31600,38.90304,-77.019027,4,14,1721.869047
12th & U St NW,12th & L St NW,634,242,31268,38.916787,-77.028139,1,30,186,31251,38.903819,-77.0284,3,16,1443.768179
12th & U St NW,17th & K St NW,634,242,31268,38.916787,-77.028139,1,30,54,31213,38.90276,-77.03863,9,13,1806.665043
12th & U St NW,1st & M St NE,628,242,31268,38.916787,-77.028139,1,30,52,31603,38.9057,-77.0056,6,6,2309.724039
12th & U St NW,8th & H St NW,626,242,31268,38.916787,-77.028139,1,30,92,31228,38.8997,-77.023086,31,2,1951.828603
12th & U St NW,5th St & Massachusetts Ave NW,614,242,31268,38.916787,-77.028139,1,30,207,31265,38.90093,-77.018677,6,13,1946.199443
12th & U St NW,25th St & Pennsylvania Ave NW,600,242,31268,38.916787,-77.028139,1,30,112,31237,38.903827,-77.053485,8,7,2627.088328
12th & U St NW,15th & K St NW,543,242,31268,38.916787,-77.028139,1,30,193,31254,38.902,-77.03353,21,6,1711.038896
7th & T St NW,Massachusetts Ave & Dupont Circle NW,4580,47,31109,38.9155,-77.0222,5,10,51,31200,38.9101,-77.0444,8,34,2014.689146
7th & T St NW,15th & P St NW,3685,47,31109,38.9155,-77.0222,5,10,23,31201,38.90985,-77.034438,10,8,1232.580509
7th & T St NW,14th & R St NW,3412,47,31109,38.9155,-77.0222,5,10,24,31202,38.912682,-77.031681,3,12,879.08658
7th & T St NW,14th & V St NW,3408,47,31109,38.9155,-77.0222,5,10,15,31101,38.9176,-77.0321,4,22,888.7681416
7th & T St NW,8th & H St NW,3349,47,31109,38.9155,-77.0222,5,10,92,31228,38.8997,-77.023086,31,2,1760.521674
7th & T St NW,3rd & Elm St NW,3116,47,31109,38.9155,-77.0222,5,10,249,31118,38.917622,-77.01597,2,13,589.0414041
7th & T St NW,1st & Rhode Island Ave NW,2996,47,31109,38.9155,-77.0222,5,10,147,31506,38.915417,-77.012289,4,11,858.488682
7th & T St NW,17th & Corcoran St NW,2855,47,31109,38.9155,-77.0222,5,10,59,31214,38.9121,-77.0387,5,13,1478.444764
7th & T St NW,Convention Center / 7th & M St NW,2854,47,31109,38.9155,-77.0222,5,10,84,31223,38.905737,-77.02227,1,18,1086.829103
7th & T St NW,Florida Ave & R St NW,2623,47,31109,38.9155,-77.0222,5,10,61,31503,38.9126,-77.0135,6,8,819.8016896
7th & T St NW,5th & K St NW,2254,47,31109,38.9155,-77.0222,5,10,31,31600,38.90304,-77.019027,4,14,1414.010713
7th & T St NW,New Hampshire Ave & T St NW,2147,47,31109,38.9155,-77.0222,5,10,102,31229,38.91554,-77.03818,0,23,1384.109946
7th & T St NW,Thomas Circle,2042,47,31109,38.9155,-77.0222,5,10,137,31241,38.9059,-77.0325,6,27,1392.14073
7th & T St NW,17th & Rhode Island Ave NW,2029,47,31109,38.9155,-77.0222,5,10,136,31239,38.906602,-77.038785,4,18,1744.974802
7th & T St NW,21st & I St NW,1975,47,31109,38.9155,-77.0222,5,10,27,31205,38.9008,-77.047,30,2,2700.527058
7th & T St NW,14th & Rhode Island Ave NW,1929,47,31109,38.9155,-77.0222,5,10,25,31203,38.9086,-77.0323,14,8,1164.194598
7th & T St NW,20th St & Florida Ave NW,1712,47,31109,38.9155,-77.0222,5,10,46,31110,38.9154,-77.0446,2,11,1940.202954
7th & T St NW,13th St & New York Ave NW,1608,47,31109,38.9155,-77.0222,5,10,91,31227,38.900283,-77.029822,13,9,1818.073093
7th & T St NW,7th & F St NW / National Portrait Gallery,1546,47,31109,38.9155,-77.0222,5,10,105,31232,38.897351,-77.022465,21,3,2020.467851
7th & T St NW,21st & M St NW,1520,47,31109,38.9155,-77.0222,5,10,53,31212,38.90534,-77.046774,14,5,2410.437284
7th & T St NW,11th & Kenyon St NW,1303,47,31109,38.9155,-77.0222,5,10,16,31102,38.929464,-77.027822,2,25,1628.93653
7th & T St NW,1st & M St NE,1225,47,31109,38.9155,-77.0222,5,10,52,31603,38.9057,-77.0056,6,6,1804.909171
7th & T St NW,7th & R St NW / Shaw Library,1211,47,31109,38.9155,-77.0222,5,10,145,31245,38.912719,-77.022155,3,12,309.60404
7th & T St NW,C & O Canal & Wisconsin Ave NW,1160,47,31109,38.9155,-77.0222,5,10,87,31225,38.90375,-77.06269,8,15,3743.283198
7th & T St NW,California St & Florida Ave NW,1144,47,31109,38.9155,-77.0222,5,10,149,31116,38.917761,-77.04062,3,16,1615.149244
7th & T St NW,Georgia & New Hampshire Ave NW,1120,47,31109,38.9155,-77.0222,5,10,28,31400,38.936043,-77.024649,3,12,2296.650146
7th & T St NW,5th St & Massachusetts Ave NW,1111,47,31109,38.9155,-77.0222,5,10,207,31265,38.90093,-77.018677,6,13,1650.385532
7th & T St NW,Metro Center / 12th & G St NW,989,47,31109,38.9155,-77.0222,5,10,103,31230,38.898364,-77.027869,30,0,1969.767508
7th & T St NW,14th & G St NW,955,47,31109,38.9155,-77.0222,5,10,117,31238,38.898069,-77.031823,9,11,2111.888499
7th & T St NW,18th & M St NW,902,47,31109,38.9155,-77.0222,5,10,79,31221,38.904742,-77.041606,9,8,2063.941588
7th & T St NW,10th & U St NW,877,47,31109,38.9155,-77.0222,5,10,43,31111,38.9172,-77.0259,2,12,372.1751983
7th & T St NW,12th & U St NW,834,47,31109,38.9155,-77.0222,5,10,242,31268,38.916787,-77.028139,1,30,533.978722
7th & T St NW,11th & M St NW,823,47,31109,38.9155,-77.0222,5,10,115,31266,38.905607,-77.027137,3,16,1181.400653
7th & T St NW,17th & K St NW,814,47,31109,38.9155,-77.0222,5,10,54,31213,38.90276,-77.03863,9,13,2009.188919
7th & T St NW,16th & K St NW,796,47,31109,38.9155,-77.0222,5,10,419,31291,38.90268,-77.035737,21,2,1847.071278
7th & T St NW,Park Rd & Holmead Pl NW,788,47,31109,38.9155,-77.0222,5,10,33,31602,38.9308,-77.0315,8,10,1884.029616
7th & T St NW,17th St & Massachusetts Ave NW,781,47,31109,38.9155,-77.0222,5,10,229,31267,38.908142,-77.038359,0,17,1621.730529
7th & T St NW,North Capitol St & F St NW,777,47,31109,38.9155,-77.0222,5,10,114,31624,38.897446,-77.009888,18,5,2275.223661
7th & T St NW,8th & O St NW,755,47,31109,38.9155,-77.0222,5,10,370,31281,38.90864,-77.02277,6,13,765.2461044
7th & T St NW,Adams Mill & Columbia Rd NW,750,47,31109,38.9155,-77.0222,5,10,18,31104,38.922925,-77.042581,1,14,1949.132901
7th & T St NW,Eckington Pl & Q St NE,675,47,31109,38.9155,-77.0222,5,10,94,31505,38.910972,-77.00495,0,11,1576.882962
7th & T St NW,14th & Harvard St NW,662,47,31109,38.9155,-77.0222,5,10,19,31105,38.9268,-77.0322,2,17,1527.2294
7th & T St NW,25th St & Pennsylvania Ave NW,648,47,31109,38.9155,-77.0222,5,10,112,31237,38.903827,-77.053485,8,7,3005.400259
7th & T St NW,5th & F St NW,615,47,31109,38.9155,-77.0222,5,10,82,31620,38.897222,-77.019347,24,7,2049.652287
7th & T St NW,L'Enfant Plaza / 7th & C St SW,594,47,31109,38.9155,-77.0222,5,10,75,31218,38.886266,-77.022241,15,0,3254.315932
7th & T St NW,Georgia Ave and Fairmont St NW,587,47,31109,38.9155,-77.0222,5,10,44,31207,38.9249,-77.0222,3,7,1046.403213
7th & T St NW,10th St & Constitution Ave NW,587,47,31109,38.9155,-77.0222,5,10,76,31219,38.893028,-77.026013,12,19,2523.285144
7th & T St NW,18th & R St NW,584,47,31109,38.9155,-77.0222,5,10,351,31278,38.912648,-77.041834,6,10,1730.008534
7th & T St NW,19th & L St NW,575,47,31109,38.9155,-77.0222,5,10,86,31224,38.903407,-77.043648,10,4,2294.319486
7th & T St NW,15th & K St NW,575,47,31109,38.9155,-77.0222,5,10,193,31254,38.902,-77.03353,21,6,1794.900546
7th & T St NW,14th & Belmont St NW,574,47,31109,38.9155,-77.0222,5,10,272,31119,38.921074,-77.031887,1,13,1043.523474
7th & T St NW,17th & K St NW / Farragut Square,567,47,31109,38.9155,-77.0222,5,10,106,31233,38.902061,-77.038322,16,18,2046.556324
7th & T St NW,18th St & Wyoming Ave NW,560,47,31109,38.9155,-77.0222,5,10,214,31114,38.918809,-77.041571,0,23,1717.735067
7th & T St NW,New Jersey Ave & N St NW/Dunbar HS,548,47,31109,38.9155,-77.0222,5,10,302,31636,38.90706,-77.015231,3,15,1116.748321
7th & T St NW,24th & N St NW,541,47,31109,38.9155,-77.0222,5,10,198,31255,38.9066,-77.05152,6,9,2726.10757
7th & T St NW,12th & L St NW,531,47,31109,38.9155,-77.0222,5,10,186,31251,38.903819,-77.0284,3,16,1406.864731
7th & T St NW,Columbus Circle / Union Station,522,47,31109,38.9155,-77.0222,5,10,113,31623,38.89696,-77.00493,36,7,2549.04732
1st & Rhode Island Ave NW,7th & R St NW / Shaw Library,4553,147,31506,38.915417,-77.012289,4,11,145,31245,38.912719,-77.022155,3,12,905.7999494
1st & Rhode Island Ave NW,15th & P St NW,2254,147,31506,38.915417,-77.012289,4,11,23,31201,38.90985,-77.034438,10,8,2016.114068
1st & Rhode Island Ave NW,Massachusetts Ave & Dupont Circle NW,2170,147,31506,38.915417,-77.012289,4,11,51,31200,38.9101,-77.0444,8,34,2843.672533
1st & Rhode Island Ave NW,7th & T St NW,2061,147,31506,38.915417,-77.012289,4,11,47,31109,38.9155,-77.0222,5,10,858.488682
1st & Rhode Island Ave NW,14th & R St NW,2027,147,31506,38.915417,-77.012289,4,11,24,31202,38.912682,-77.031681,3,12,1707.037231
1st & Rhode Island Ave NW,1st & M St NE,1849,147,31506,38.915417,-77.012289,4,11,52,31603,38.9057,-77.0056,6,6,1227.097389
1st & Rhode Island Ave NW,14th & Rhode Island Ave NW,1768,147,31506,38.915417,-77.012289,4,11,25,31203,38.9086,-77.0323,14,8,1892.172592
1st & Rhode Island Ave NW,17th & Rhode Island Ave NW,1734,147,31506,38.915417,-77.012289,4,11,136,31239,38.906602,-77.038785,4,18,2496.065961
1st & Rhode Island Ave NW,14th & V St NW,1676,147,31506,38.915417,-77.012289,4,11,15,31101,38.9176,-77.0321,4,22,1733.022241
1st & Rhode Island Ave NW,8th & H St NW,1519,147,31506,38.915417,-77.012289,4,11,92,31228,38.8997,-77.023086,31,2,1983.906584
1st & Rhode Island Ave NW,5th & K St NW,1456,147,31506,38.915417,-77.012289,4,11,31,31600,38.90304,-77.019027,4,14,1496.327941
1st & Rhode Island Ave NW,10th & U St NW,1381,147,31506,38.915417,-77.012289,4,11,43,31111,38.9172,-77.0259,2,12,1195.491257
1st & Rhode Island Ave NW,Convention Center / 7th & M St NW,1356,147,31506,38.915417,-77.012289,4,11,84,31223,38.905737,-77.02227,1,18,1381.531529
1st & Rhode Island Ave NW,Thomas Circle,1244,147,31506,38.915417,-77.012289,4,11,137,31241,38.9059,-77.0325,6,27,2046.289418
1st & Rhode Island Ave NW,17th & Corcoran St NW,1111,147,31506,38.915417,-77.012289,4,11,59,31214,38.9121,-77.0387,5,13,2317.245799
1st & Rhode Island Ave NW,7th & F St NW / National Portrait Gallery,1106,147,31506,38.915417,-77.012289,4,11,105,31232,38.897351,-77.022465,21,3,2195.806258
1st & Rhode Island Ave NW,5th St & Massachusetts Ave NW,957,147,31506,38.915417,-77.012289,4,11,207,31265,38.90093,-77.018677,6,13,1704.978813
1st & Rhode Island Ave NW,Columbus Circle / Union Station,956,147,31506,38.915417,-77.012289,4,11,113,31623,38.89696,-77.00493,36,7,2151.246513
1st & Rhode Island Ave NW,North Capitol St & F St NW,929,147,31506,38.915417,-77.012289,4,11,114,31624,38.897446,-77.009888,18,5,2011.305488
1st & Rhode Island Ave NW,17th & K St NW,920,147,31506,38.915417,-77.012289,4,11,54,31213,38.90276,-77.03863,9,13,2681.690636
1st & Rhode Island Ave NW,11th & Kenyon St NW,832,147,31506,38.915417,-77.012289,4,11,16,31102,38.929464,-77.027822,2,25,2062.736884
1st & Rhode Island Ave NW,Metro Center / 12th & G St NW,758,147,31506,38.915417,-77.012289,4,11,103,31230,38.898364,-77.027869,30,0,2329.192647
1st & Rhode Island Ave NW,15th & K St NW,756,147,31506,38.915417,-77.012289,4,11,193,31254,38.902,-77.03353,21,6,2369.85487
1st & Rhode Island Ave NW,5th & F St NW,717,147,31506,38.915417,-77.012289,4,11,82,31620,38.897222,-77.019347,24,7,2115.726266
1st & Rhode Island Ave NW,20th St & Florida Ave NW,685,147,31506,38.915417,-77.012289,4,11,46,31110,38.9154,-77.0446,2,11,2798.612349
1st & Rhode Island Ave NW,12th & U St NW,627,147,31506,38.915417,-77.012289,4,11,242,31268,38.916787,-77.028139,1,30,1381.276671
1st & Rhode Island Ave NW,Florida Ave & R St NW,610,147,31506,38.915417,-77.012289,4,11,61,31503,38.9126,-77.0135,6,8,330.6648955
1st & Rhode Island Ave NW,California St & Florida Ave NW,603,147,31506,38.915417,-77.012289,4,11,149,31116,38.917761,-77.04062,3,16,2467.67821
1st & Rhode Island Ave NW,21st & M St NW,600,147,31506,38.915417,-77.012289,4,11,53,31212,38.90534,-77.046774,14,5,3190.810246
1st & Rhode Island Ave NW,6th St & Indiana Ave NW,599,147,31506,38.915417,-77.012289,4,11,171,31264,38.894573,-77.01994,7,12,2413.147481
1st & Rhode Island Ave NW,1st & H St NW,585,147,31506,38.915417,-77.012289,4,11,319,31638,38.900358,-77.012108,4,11,1676.433533
1st & Rhode Island Ave NW,17th St & Massachusetts Ave NW,575,147,31506,38.915417,-77.012289,4,11,229,31267,38.908142,-77.038359,0,17,2398.991593
1st & Rhode Island Ave NW,17th & K St NW / Farragut Square,566,147,31506,38.915417,-77.012289,4,11,106,31233,38.902061,-77.038322,16,18,2701.073907
1st & Rhode Island Ave NW,Eckington Pl & Q St NE,562,147,31506,38.915417,-77.012289,4,11,94,31505,38.910972,-77.00495,0,11,805.5673662
1st & Rhode Island Ave NW,21st & I St NW,559,147,31506,38.915417,-77.012289,4,11,27,31205,38.9008,-77.047,30,2,3418.839729
1st & Rhode Island Ave NW,Park Rd & Holmead Pl NW,552,147,31506,38.915417,-77.012289,4,11,33,31602,38.9308,-77.0315,8,10,2387.585034
1st & Rhode Island Ave NW,1st & Washington Hospital Center NW,529,147,31506,38.915417,-77.012289,4,11,164,31507,38.928743,-77.012457,6,9,1483.514887
1st & Rhode Island Ave NW,M St & Delaware Ave NE,528,147,31506,38.915417,-77.012289,4,11,210,31627,38.905707,-77.003041,12,9,1345.392974
1st & Rhode Island Ave NW,L'Enfant Plaza / 7th & C St SW,518,147,31506,38.915417,-77.012289,4,11,75,31218,38.886266,-77.022241,15,0,3357.654153
1st & Rhode Island Ave NW,12th & L St NW,502,147,31506,38.915417,-77.012289,4,11,186,31251,38.903819,-77.0284,3,16,1901.18361
20th St & Florida Ave NW,Massachusetts Ave & Dupont Circle NW,8468,46,31110,38.9154,-77.0446,2,11,51,31200,38.9101,-77.0444,8,34,590.2475778
20th St & Florida Ave NW,15th & P St NW,7147,46,31110,38.9154,-77.0446,2,11,23,31201,38.90985,-77.034438,10,8,1075.398938
20th St & Florida Ave NW,17th & Corcoran St NW,6434,46,31110,38.9154,-77.0446,2,11,59,31214,38.9121,-77.0387,5,13,629.3730971
20th St & Florida Ave NW,14th & V St NW,6153,46,31110,38.9154,-77.0446,2,11,15,31101,38.9176,-77.0321,4,22,1110.022046
20th St & Florida Ave NW,21st & M St NW,4517,46,31110,38.9154,-77.0446,2,11,53,31212,38.90534,-77.046774,14,5,1135.596809
20th St & Florida Ave NW,21st & I St NW,3970,46,31110,38.9154,-77.0446,2,11,27,31205,38.9008,-77.047,30,2,1638.507268
20th St & Florida Ave NW,Adams Mill & Columbia Rd NW,3787,46,31110,38.9154,-77.0446,2,11,18,31104,38.922925,-77.042581,1,14,855.7362546
20th St & Florida Ave NW,25th St & Pennsylvania Ave NW,3224,46,31110,38.9154,-77.0446,2,11,112,31237,38.903827,-77.053485,8,7,1500.685518
20th St & Florida Ave NW,14th & R St NW,3036,46,31110,38.9154,-77.0446,2,11,24,31202,38.912682,-77.031681,3,12,1159.182523
20th St & Florida Ave NW,14th & Rhode Island Ave NW,3016,46,31110,38.9154,-77.0446,2,11,25,31203,38.9086,-77.0323,14,8,1306.948149
20th St & Florida Ave NW,17th & K St NW,2947,46,31110,38.9154,-77.0446,2,11,54,31213,38.90276,-77.03863,9,13,1499.099669
20th St & Florida Ave NW,10th & U St NW,2888,46,31110,38.9154,-77.0446,2,11,43,31111,38.9172,-77.0259,2,12,1632.02438
20th St & Florida Ave NW,7th & T St NW,2857,46,31110,38.9154,-77.0446,2,11,47,31109,38.9155,-77.0222,5,10,1940.202954
20th St & Florida Ave NW,New Hampshire Ave & T St NW,2814,46,31110,38.9154,-77.0446,2,11,102,31229,38.91554,-77.03818,0,23,556.2850687
20th St & Florida Ave NW,C & O Canal & Wisconsin Ave NW,2768,46,31110,38.9154,-77.0446,2,11,87,31225,38.90375,-77.06269,8,15,2034.044745
20th St & Florida Ave NW,US Dept of State / Virginia Ave & 21st St NW,2662,46,31110,38.9154,-77.0446,2,11,74,31220,38.894919,-77.046587,0,15,2286.422863
20th St & Florida Ave NW,24th & N St NW,2610,46,31110,38.9154,-77.0446,2,11,198,31255,38.9066,-77.05152,6,9,1148.448207
20th St & Florida Ave NW,18th & M St NW,2570,46,31110,38.9154,-77.0446,2,11,79,31221,38.904742,-77.041606,9,8,1214.457398
20th St & Florida Ave NW,M St & Pennsylvania Ave NW,2489,46,31110,38.9154,-77.0446,2,11,153,31246,38.905126,-77.056887,13,6,1562.307556
20th St & Florida Ave NW,Calvert St & Woodley Pl NW,2480,46,31110,38.9154,-77.0446,2,11,301,31121,38.923583,-77.050046,1,18,1025.801204
20th St & Florida Ave NW,Georgia & New Hampshire Ave NW,2361,46,31110,38.9154,-77.0446,2,11,28,31400,38.936043,-77.024649,3,12,2875.057441
20th St & Florida Ave NW,Thomas Circle,2287,46,31110,38.9154,-77.0446,2,11,137,31241,38.9059,-77.0325,6,27,1488.93067
20th St & Florida Ave NW,California St & Florida Ave NW,2215,46,31110,38.9154,-77.0446,2,11,149,31116,38.917761,-77.04062,3,16,433.4858004
20th St & Florida Ave NW,19th & L St NW,2190,46,31110,38.9154,-77.0446,2,11,86,31224,38.903407,-77.043648,10,4,1337.599075
20th St & Florida Ave NW,14th & Harvard St NW,2172,46,31110,38.9154,-77.0446,2,11,19,31105,38.9268,-77.0322,2,17,1662.471154
20th St & Florida Ave NW,22nd & I St NW / Foggy Bottom,2145,46,31110,38.9154,-77.0446,2,11,200,31257,38.90088,-77.048911,14,0,1658.936394
20th St & Florida Ave NW,19th St & Pennsylvania Ave NW,2113,46,31110,38.9154,-77.0446,2,11,14,31100,38.9003,-77.0429,7,7,1687.36253
20th St & Florida Ave NW,Lamont & Mt Pleasant NW,2047,46,31110,38.9154,-77.0446,2,11,21,31107,38.9319,-77.0388,4,15,1904.217132
20th St & Florida Ave NW,12th & U St NW,2006,46,31110,38.9154,-77.0446,2,11,242,31268,38.916787,-77.028139,1,30,1434.088844
20th St & Florida Ave NW,16th & Harvard St NW,1938,46,31110,38.9154,-77.0446,2,11,17,31103,38.926088,-77.036536,1,31,1379.622662
20th St & Florida Ave NW,Georgetown Harbor / 30th St NW,1899,46,31110,38.9154,-77.0446,2,11,72,31215,38.9022212,-77.059219,6,13,1938.007696
20th St & Florida Ave NW,17th & Rhode Island Ave NW,1896,46,31110,38.9154,-77.0446,2,11,136,31239,38.906602,-77.038785,4,18,1101.32318
20th St & Florida Ave NW,16th & K St NW,1819,46,31110,38.9154,-77.0446,2,11,419,31291,38.90268,-77.035737,21,2,1610.72319
20th St & Florida Ave NW,Park Rd & Holmead Pl NW,1775,46,31110,38.9154,-77.0446,2,11,33,31602,38.9308,-77.0315,8,10,2055.737041
20th St & Florida Ave NW,8th & H St NW,1661,46,31110,38.9154,-77.0446,2,11,92,31228,38.8997,-77.023086,31,2,2554.927945
